,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,0,1,2,3,4
405,Claire Ernst,0.808,0.478,-6.48,0.0855,0.308,0.0,0.0967,0.673,125.016,Do What¿,,,,
406,Clairo,0.759,0.436,-11.233,0.0419,0.33,0.0113,0.102,0.782,94.03,Softly,,,,
407,Clans,0.62,0.373,-14.04,0.0449,0.874,0.315,0.125,0.0823,87.024,Mellow,,,,
408,Clarence James,0.686,0.635,-7.695,0.0602,0.393,0.0,0.0982,0.335,95.041,Ronson Princess,,,,
409,Claude Debussy,0.13875510204081634,0.10743061224489794,-23.526979591836728,0.04118367346938776,0.9181020408163265,0.8654693877551024,0.11670816326530613,0.03806938775510203,92.2422448979592,"Nocturnes, L. 91: 3. Sirènes","La Mer, L.109: 3. Dialogue Of The Wind And The Sea","La Mer, L.109: 1. From Dawn Till Noon On The Sea (De l'aube à midi sur la mer)","La Mer, L.109: 2. Play of the Waves (Jeux de vagues)","Nocturnes, L. 91: 2. Fêtes"
410,Clean Cut Kid,0.831,0.441,-10.689,0.0462,0.707,0.00168,0.0819,0.955,86.474,Woman,,,,
411,Cliff Richard & The Shadows,0.6009999999999999,0.46699999999999986,-10.040999999999999,0.026299999999999994,0.7159999999999997,0.0,0.13499999999999998,0.66,129.578,Summer Holiday,,,,
412,Clifford Brown,0.498,0.644,-12.071,0.0333,0.528,0.0609,0.0352,0.712,120.719,Daahoud,,,,
413,Clyde and the Milltailers,0.357,0.5,-6.961,0.0418,0.557,0.00463,0.0734,0.583,180.585,No More Soul in the Soil,,,,
414,Cmoney2423,0.786,0.52,-9.314,0.216,0.0151,0.0,0.105,0.359,142.009,Fart on My Penis,,,,
415,Coast Modern,0.6665,0.7322500000000001,-6.2124999999999995,0.037950000000000005,0.12857000000000002,0.001373775,0.1614,0.779,120.77775,Waterfalls,Guru,Animals,,
416,Cobra Man,0.552,0.726,-6.896,0.0324,0.00495,3.52e-05,0.439,0.633,80.488,Heatwave,,,,
417,Coconutfam,0.8040000000000002,0.312,-15.396000000000008,0.050799999999999984,0.013300000000000005,0.0,0.21499999999999997,0.329,119.97800000000002,Star,,,,
418,Cocoon,0.599,0.638,-8.638,0.0265,0.653,0.000434,0.0827,0.504,77.987,On My Way,,,,
419,Cold War Kids,0.687,0.814,-5.678,0.0511,0.0128,1.44e-05,0.36,0.631,116.936,What You Say,,,,
420,Coldplay,0.5698749999999999,0.7645000000000002,-6.929062500000002,0.031093749999999996,0.5030806250000001,0.010383312500000002,0.16923749999999999,0.30431249999999993,132.8311875,Clocks,Let Somebody Go - Kygo Remix,Higher Power - Tiësto Remix,My Universe - David Guetta Remix,
421,Cole McSween,0.718,0.729,-7.189,0.0659,0.355,0.144,0.0414,0.968,89.01,Love so Real,,,,
422,Coleman Hawkins,0.564,0.097,-16.442,0.038,0.958,0.0588,0.119,0.393,132.653,It Never Entered My Mind,,,,
423,Collard,0.562,0.459,-10.603,0.0834,0.269,0.0451,0.153,0.623,124.854,Brown,,,,
424,Collin Miller & the Brother Nature,0.449,0.633,-9.02,0.0531,0.249,0.000888,0.0582,0.613,172.122,Side by Side,,,,
425,Common,0.6599999999999999,0.636,-8.274999999999999,0.3135,0.03235,5.95e-06,0.52455,0.7495,86.08500000000001,Invocation,The Food - Live,,,
426,Commonminds,0.808777777777778,0.48644444444444446,-7.140222222222224,0.343111111111111,0.2539999999999999,2.744444444444445e-07,0.1035555555555556,0.8219999999999997,92.68355555555553,The Wave,Woah,,,
427,Concept Collective,0.52,0.674,-7.075,0.231,0.334,0.0,0.159,0.416,82.78,Tired Boy,,,,
428,Connor Kelly & The Time Warp,0.564,0.829,-4.998,0.208,0.457,7.84e-06,0.728,0.329,180.488,Hawaii Mustang,,,,
429,Conor Albert,0.774,0.611,-5.894,0.162,0.309,0.0,0.218,0.643,102.053,I Think You Should Know,,,,
430,Conway the Machine,0.523,0.641,-8.028,0.276,0.198,0.0,0.234,0.305,76.837,Stressed (with Wallo267),,,,
431,Cook Thugless,0.4,0.445,-11.466,0.122,0.693,0.0162,0.109,0.152,84.117,Sweet Coffee,,,,
432,Cookin Soul,0.565,0.848,-5.811,0.0286,0.195,0.194,0.148,0.498,90.051,Hello Girl,,,,
433,Cool Company,0.6542500000000001,0.4744999999999999,-10.08625,0.105825,0.244025,0.0006679,0.20425,0.45124999999999993,107.37950000000001,When Did We Get So High?,Kind of Freak,Aqua Girl - Jules Grant Remix,,
434,Cordae,0.8760000000000001,0.609,-6.019000000000002,0.11100000000000003,0.022899999999999993,1.1700000000000007e-05,0.10700000000000003,0.25600000000000017,124.98399999999997,Kung Fu,,,,
435,Corn on My Dinner Plate,0.565,0.701,-8.288,0.0443,0.452,0.0147,0.106,0.699,169.93,Arizona,,,,
436,Cory Henry,0.6719999999999999,0.6639999999999999,-7.1555,0.051500000000000004,0.0043714999999999995,0.01039,0.08765,0.7889999999999999,115.99499999999999,The Fool,Happy Days,,,
437,Cory Wong,0.6337058823529411,0.5033529411764707,-12.005117647058826,0.04538235294117648,0.3788705882352941,0.6437568235294117,0.3197058823529411,0.61,102.14294117647057,St. Paul,Home,Crisis,First Avenue,Power Station
438,Cosmo's Midnight,0.6703333333333333,0.7573333333333333,-6.207666666666667,0.1119,0.22133333333333335,8.2e-05,0.20333333333333334,0.7663333333333333,151.021,Bang My Line (feat. Tkay Maidza),Yesteryear,,,
439,Couch,0.6473703703703703,0.5157407407407407,-4.9127777777777775,0.03718148148148148,0.23814814814814814,5.3050370370370375e-05,0.12267407407407403,0.6148888888888889,114.19488888888885,Easy to Love,Fall Into Place,Black Bear Lane,,
440,Count Basie,0.438,0.539,-9.444,0.0345,0.472,0.598,0.0682,0.696,171.281,Basie - Straight Ahead,,,,
441,Courtlin Jabrae,0.472,0.632,-5.802,0.093,0.21,0.0,0.0975,0.103,117.596,That Way,,,,
442,Craig David,0.7136666666666667,0.8333333333333334,-3.792,0.0788,0.029933333333333336,2.99e-06,0.321,0.463,122.334,DNA - Part 2,DNA - Sam Feldt Remix,DNA,,
443,Creedence Clearwater Revival,0.641150442477876,0.7119911504424778,-7.535955752212388,0.033703539823008825,0.09886415929203549,0.06893063168141599,0.13549026548672563,0.7895486725663707,134.927743362832,Proud Mary,Born On The Bayou,Cotton Fields,Bad Moon Rising,Fortunate Son
444,Cuee,0.661,0.664,-8.672,0.331,0.339,0.0,0.289,0.296,94.919,Shook,,,,
445,Curly Chalker,0.466,0.176,-21.223,0.0312,0.942,0.913,0.107,0.406,105.326,Together Again,,,,
446,Curse of Lono,0.7240000000000001,0.286,-11.298,0.03710000000000001,0.6050000000000002,0.004589999999999999,0.113,0.23099999999999996,145.03199999999998,No Trouble,,,,
447,Curtis Harding,0.578483870967742,0.7651612903225803,-5.307032258064517,0.034416129032258054,0.10222903225806457,7.348387096774187e-06,0.10651935483870975,0.6272258064516129,106.9226451612904,Our Love (from the series Arcane League of Legends),Need Your Love,,,
448,Curtis Roush,0.636,0.596,-8.438999999999997,0.029499999999999988,0.11799999999999995,0.0914,0.13600000000000007,0.46400000000000013,123.21900000000004,Real Love,,,,
449,Cyndi Lauper,0.726,0.449,-9.206,0.0286,0.48699999999999993,1.34e-06,0.0824,0.294,130.388,Time After Time,,,,
450,DACEY,0.6453333333333333,0.5426666666666666,-7.044999999999999,0.2273333333333333,0.21333333333333335,0.0006153333333333333,0.2953333333333333,0.6613333333333333,87.654,Sidewalks,Broccoli's Keeper,,,
451,DAISY,0.566,0.681,-8.375,0.208,0.214,9.46e-05,0.14,0.663,94.784,Day Off,,,,
452,DAISY WORLD,0.267,0.445,-11.188,0.0658,0.816,0.00116,0.393,0.111,80.823,SUNDOWN,,,,
453,DAP The Contract,0.6769999999999998,0.366,-10.376000000000001,0.039700000000000006,0.7119999999999999,0.0,0.206,0.646,95.95599999999999,Nobody Like You,,,,
454,DARGZ,0.5980000000000001,0.529,-9.7005,0.041999999999999996,0.32253805,0.735,0.15799999999999997,0.586,82.6945,Lou's Tune,Happiness,,,
455,DEKKO,0.879,0.633,-5.918,0.0476,0.469,1.96e-06,0.11,0.486,119.994,Kelede,,,,
456,DEVOTED,0.688,0.416,-6.928,0.0627,0.411,0.00102,0.11,0.097,172.082,Santa Fe,,,,
457,DISTINCT LIFE,0.703,0.312,-12.415,0.0381,0.167,2.71e-06,0.0862,0.53,86.959,Detroiters Theme (feat. 6aamm),,,,
458,DJ Kessler,0.544,0.635,-8.337,0.0625,0.00985,1.24e-05,0.381,0.789,203.869,Experimento vs. Diosa - Remix,,,,
459,DJ Khaled,0.5759705882352938,0.7310441176470591,-5.244499999999998,0.2305249999999998,0.06705882352941174,5.752941176470589e-07,0.29527499999999995,0.4241911764705883,122.46680882352942,Wild Thoughts - Medasin Dance Remix,I'm On One,For Free (feat. Drake),"Top Off (feat. JAY Z, Future & Beyoncé)",Higher (feat. Nipsey Hussle & John Legend)
460,DJ Nelson,0.909,0.716,-6.628,0.126,0.359,0.00224,0.106,0.417,105.078,PAPI (feat. Babywine & Alberto Stylee),,,,
461,DJ Roman,0.776,0.719,-7.26,0.133,0.249,4.58e-05,0.15,0.671,99.895,Bombona - Remix,,,,
462,DJ ST THOMAS,0.818,0.897,-4.885,0.22,0.185,0.0644,0.297,0.561,98.987,Fodder,,,,
463,DJ Scheme,0.916,0.524,-10.681,0.298,0.0384,0.0,0.0813,0.895,144.031,Soda (feat. Take A Daytrip),,,,
464,DJ Snake,0.77,0.762153846153846,-3.925461538461538,0.03965384615384615,0.46359230769230775,1.0892307692307693e-06,0.13836153846153842,0.5758461538461537,106.54607692307694,A Different Way (with Lauv),U Are My High (with Future),,,
465,DJ Wreckless,0.83,0.484,-9.008,0.114,0.00927,0.0,0.177,0.0782,94.017,Aroma,,,,
466,DJDS,0.668,0.66,-7.363,0.0337,0.47100000000000003,0.04449999999999999,0.124,0.07279999999999999,127.97699999999999,No Pain - Rostam Remix,,,,
467,DLG.,0.7143846153846153,0.5659999999999998,-7.49746153846154,0.07525384615384613,0.17676923076923076,0.02918246153846155,0.0813230769230769,0.3163076923076923,146.14476923076927,Never Know,Lil Mama,,,
468,DNCE,0.774,0.753,-5.445999999999999,0.05170000000000001,0.152,0.0,0.0371,0.896,119.00199999999998,Cake By The Ocean,,,,
469,DOMi & JD BECK,0.5222,0.5729000000000001,-11.948699999999999,0.35710000000000003,0.8024999999999999,0.07548599999999998,0.1182,0.6245,169.6064,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",TAKE A CHANCE (feat. Anderson .Paak),,,
470,DOUBLECAMP,0.772,0.675,-3.87,0.0332,0.0765,9.29e-05,0.118,0.468,119.986,Dreamers,,,,
471,DRAM,0.664,0.441,-10.715,0.129,0.287,0.000444,0.108,0.513,129.818,PPL,,,,
472,DRAMA,0.769,0.6663333333333333,-7.718,0.041633333333333335,0.15946666666666667,0.031046666666666667,0.16576666666666667,0.403,104.48433333333332,3AM,Billy,Good For Nothing,,
473,DROELOE,0.675,0.427,-8.118,0.0354,0.55,0.49,0.118,0.292,112.948,I CAN'T WAIT,,,,
474,DVBBS,0.738,0.713,-5.977,0.0444,0.0999,1.06e-06,0.0542,0.49,126.077,When The Lights Go Down (feat. Cody Simpson),,,,
475,DaeMoney,0.674,0.641,-11.702,0.318,0.00295,1.34e-06,0.333,0.477,146.024,Top Rank,,,,
476,Daft Punk,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.358,0.692,123.474,"Harder, Better, Faster, Stronger",,,,
477,Damian Lemar Hudson,0.646,0.825,-6.281,0.0242,0.00287,0.00245,0.33,0.802,96.983,Voyager Drive,,,,
478,Dan & Drum,0.6661111111111109,0.6403333333333335,-9.268888888888892,0.05011111111111113,0.8452222222222225,0.3483500000000001,0.20023333333333337,0.6921111111111115,94.92366666666663,Curious George,Yippie Ki Yay,Mona Lisa,,
479,Dan Auerbach,0.6150000000000001,0.782,-4.683,0.0346,0.127,0.0016500000000000002,0.078,0.902,105.736,Malibu Man,,,,
480,Dan Croll,0.677,0.455,-8.856,0.0888,0.403,0.0583,0.111,0.523,154.214,On Top,,,,
481,Dan Edmonds,0.645,0.491,-10.585,0.0438,0.0663,0.546,0.119,0.643,81.017,Softie,,,,
482,DanDlion,0.7246666666666663,0.40899999999999975,-7.3790000000000004,0.05333333333333332,0.33399999999999985,1.737999999999999e-05,0.08493333333333336,0.34999999999999987,135.97633333333334,BETTERMAN,Superwoman,,,
483,Dana McCoy,0.697,0.653,-5.117,0.0473,0.0909,0.0,0.0881,0.625,91.977,Night After Night,,,,
484,Dana and Alden,0.71,0.462,-9.423,0.0715,0.507,0.88,0.102,0.676,104.7,Serrano,,,,
485,Dance Gavin Dance,0.588,0.929,-3.555,0.0637,0.0248,0.0,0.0447,0.874,138.95,Pop Off!,,,,
486,Dangermuffin,0.7919999999999999,0.508,-9.94,0.03289999999999999,0.36899999999999994,0.09009999999999997,0.0857,0.7379999999999999,105.02500000000002,Ancient Golden Star,,,,
487,Daniel Caesar,0.5890245398773004,0.38419631901840495,-10.562239263803683,0.0645411042944785,0.5658742331288349,0.016135979693251527,0.15574907975460134,0.3559828220858897,116.83435582822088,Please Do Not Lean (feat. BADBADNOTGOOD),Japanese Denim,SUPERPOSITION,Freudian,Best Part (feat. H.E.R.)
488,Daniel Donato,0.508,0.46199999999999997,-11.998000000000001,0.06330000000000001,0.7359999999999999,0.0006110000000000001,0.11400000000000002,0.42699999999999994,124.164,Malady Melody,,,,
489,Daniela Andrade,0.4749999999999999,0.149,-11.429,0.03949999999999999,0.844,0.0,0.14000000000000007,0.318,95.423,La Vie En Rose,,,,
490,Danielle Ponder,0.55,0.52,-8.288,0.0254,0.242,0.00229,0.116,0.368,134.939,Poor Man's Pain,,,,
491,Danny Brown,0.742,0.849,-4.825,0.0645,0.543,0.0,0.28,0.809,102.556,Let's Go,,,,
492,Danny Vera,0.4930000000000001,0.8249999999999997,-5.239,0.0393,0.0333,0.008750000000000004,0.125,0.7729999999999998,139.191,Running & Hiding,,,,
493,Danny and Alex,0.953,0.272,-8.698,0.0891,0.55,1.93e-06,0.112,0.912,125.022,Who's Been Smoking You Out?,,,,
494,Danny's Dead,0.798,0.585,-4.128,0.05879999999999999,0.287,0.0,0.105,0.4189999999999999,91.04600000000003,Feels Right,,,,
495,Dante Elephante,0.74,0.4765,-8.3375,0.034600000000000006,0.02289,0.00014975,0.0834,0.7115,109.2775,Call Me (On the Phone),Find Somebody to Love,,,
496,Darryl Bell,0.7110000000000001,0.528,-8.991,0.0793,0.109,0.0,0.118,0.412,97.00099999999999,Flossy,,,,
497,Daryle Singletary,0.7919999999999999,0.7750000000000001,-6.160000000000001,0.0337,0.132,0.0,0.146,0.8469999999999998,121.015,I'm the Only Hell My Mama Ever Raised (feat. Johnny Paycheck),,,,
498,Dash Berlin,0.49000000000000016,0.8640000000000002,-8.733000000000002,0.0473,0.0008009999999999997,0.614,0.09040000000000002,0.06810000000000002,135.992,Shelter - Photographer Extended Remix,,,,
499,Datsunn,0.309,0.56,-10.849,0.194,0.503,1.99e-06,0.121,0.422,169.367,Reminiscing,,,,
500,Dave B.,0.31199999999999994,0.0756,-20.509000000000004,0.0384,0.8529999999999999,0.32799999999999996,0.109,0.06479999999999998,64.597,Peace,,,,
501,Dave Grohl,0.19700000000000004,0.8369999999999999,-8.958,0.0626,0.00030800000000000006,0.7519999999999999,0.10200000000000002,0.13600000000000004,186.443,Play,,,,
502,Dave James,0.753,0.46600000000000014,-6.384,0.0956,0.37199999999999994,3.860000000000001e-05,0.2800000000000001,0.753,119.067,The Nerve,,,,
503,Dave Matthews Band,0.588,0.7105000000000002,-5.734500000000002,0.03325,0.023365,7e-07,0.19049999999999995,0.5075,113.278,Jimi Thing,Samurai Cop (Oh Joy Begin),,,
504,David Ball,0.765,0.5730000000000002,-11.242999999999997,0.03239999999999999,0.13799999999999996,1.9200000000000003e-05,0.22100000000000006,0.7400000000000001,110.43399999999998,Thinkin' Problem,,,,
505,David Blazer,0.8640000000000001,0.38900000000000007,-10.608999999999998,0.16199999999999998,0.07199999999999998,0.133,0.052699999999999976,0.859,115.76399999999998,Reasons,,,,
506,David Guetta,0.5990000000000001,0.8689999999999999,-3.6969999999999996,0.07889999999999998,0.0525,0.007190000000000001,0.103,0.593,108.06100000000002,Bang My Head (feat. Sia & Fetty Wap),,,,
507,David Novacek,0.683,0.991,-3.629,0.0522,0.00961,0.0143,0.273,0.903,124.989,Águila Del Monte feat Martina Camargo,,,,
508,David Ryan Harris,0.6704499999999999,0.7221000000000002,-5.674949999999997,0.05777500000000002,0.06103499999999997,0.000113,0.07549500000000002,0.66015,86.7249,Pretty Girl,So Is Mine,,,
509,Dayglow,0.8439230769230768,0.6562307692307693,-6.318076923076922,0.041907692307692306,0.38046153846153846,0.1348038461538461,0.11719230769230769,0.8113846153846155,138.87146153846152,Close To You,Can I Call You Tonight?,Listerine,,
510,Dead Emerson,0.51,0.59,-6.346,0.198,0.227,0.0,0.295,0.606,81.605,Cold Summer,,,,
511,Death Cab for Cutie,0.653,0.496,-7.746000000000001,0.323,0.0825,0.0041,0.0725,0.11,118.79600000000002,I Dreamt We Spoke Again - Louis the Child Remix,,,,
512,Declan McKenna,0.687,0.617,-5.213,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,Brazil,,,,
513,Dee Gees,0.5860000000000001,0.8209999999999998,-6.826999999999999,0.0297,0.00014100000000000004,0.05320000000000002,0.0908,0.439,117.98299999999996,Tragedy,,,,
514,Del Water Gap,0.5433333333333333,0.8096666666666668,-7.091666666666666,0.075,0.15586666666666665,0.0003400666666666667,0.19066666666666668,0.63,123.39799999999998,Ode to a Conversation Stuck in Your Throat,Perfume,,,
515,Delaney Minta,0.824,0.276,-10.072,0.0316,0.553,9.49e-06,0.109,0.603,109.932,STONED AGAIN,,,,
516,Delicate Steve,0.275,0.804,-5.785,0.0811,0.0199,0.714,0.252,0.404,179.948,Wally Wilder,,,,
517,Delta Spirit,0.659,0.858,-7.93,0.0742,0.0881,0.00281,0.524,0.784,105.027,It Ain’t Easy,,,,
518,Demi Lovato,0.59,0.6984545454545454,-6.0284545454545455,0.05697272727272728,0.0027418181818181825,0.00012663636363636363,0.10620909090909092,0.34109090909090917,124.2443636363636,Confident,Cool for the Summer,,,
519,Demo Taped,0.456,0.59,-4.314,0.33,0.256,0.0,0.16,0.494,100.094,Pack of Gum,,,,
520,Dengaryu,0.8019999999999997,0.7259999999999994,-6.656000000000004,0.2690000000000001,0.6229999999999999,0.0,0.14699999999999988,0.6999999999999996,104.73799999999997,センチメンタル・ジャーニー,,,,
521,Dent May,0.562,0.638,-6.891,0.0598,0.369,2.73e-06,0.318,0.739,99.944,Why I Came To California,,,,
522,Denyah,0.829,0.408,-10.172,0.0389,0.771,0.549,0.104,0.753,124.984,Easy Baby,,,,
523,Denzel Curry,0.6886328124999995,0.7033124999999996,-7.074101562500008,0.1915554687499996,0.20703304687500024,0.0007822114062499995,0.2569417968749998,0.5210175781249994,138.49550390625012,Walkin,Troubles [Feat. T-Pain],Mental [Feat. Saul Williams & Bridget Perez],The Ills,Walkin - Cold Blooded Soul Version
524,Derek & The Dominos,0.44913043478260883,0.706086956521739,-7.804260869565215,0.04166521739130435,0.43300000000000016,0.0914426086956522,0.17769565217391303,0.6788260869565216,114.72439130434785,Bell Bottom Blues,Keep On Growing - Remastered,Layla,I Looked Away - Remastered,
525,Descendents,0.385,0.776,-9.347,0.0389,3.82e-05,0.0,0.346,0.833,99.772,Suburban Home,,,,
526,Dessert,0.569,0.195,-15.549,0.14,0.635,0.0569,0.109,0.156,80.065,California,,,,
527,Destructo,0.715,0.8149999999999996,-3.956000000000001,0.278,0.049499999999999995,0.029499999999999988,0.30799999999999994,0.49899999999999994,115.80600000000003,"Bandz (feat. Yo Gotti, Kevin Gates & Denzel Curry) - Loge21 Remix",,,,
528,Dev Lemons,0.7475,0.6045,-8.28,0.06655,0.3835,0.03590117,0.10139999999999999,0.6665,92.013,Guessing Games,Autopilot,,,
529,Devon Again,0.636,0.46900000000000003,-6.883,0.04020000000000001,0.21300000000000005,0.0,0.06610000000000002,0.561,78.015,Suburbia,,,,
530,Devon Gilfillian,0.752,0.862,-4.285,0.0293,0.158,7.55e-05,0.151,0.952,115.987,High,,,,
531,Diana Ross,0.776,0.676,-5.007,0.0511,0.114,3.29e-06,0.0687,0.774,110.017,Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack,,,,
532,Diddy,0.7823333333333333,0.6223333333333333,-5.9013333333333335,0.07540000000000001,0.3106666666666667,0.0,0.11053333333333333,0.6106666666666668,102.95366666666666,Gotta Move On (feat. Bryson Tiller),Gotta Move On (Cool & Dre Remix),,,
533,DijahSB,0.822,0.744,-8.503,0.347,0.0478,0.0,0.281,0.311,109.983,That's Alright!,,,,
534,Dijon,0.6016774193548386,0.5938387096774197,-6.58241935483871,0.06782258064516128,0.47009677419354856,1.403870967741935e-06,0.4152580645161292,0.555516129032258,133.25645161290328,Many Times,"The Stranger (feat. Sachi, Dan Reeder, Tobias Jesso Jr., John C. Reilly, Becky and the Birds)",Skin,The Dress,
535,Dillistone,0.5915,0.6205,-5.9735000000000005,0.36,0.25,2.67e-06,0.15744999999999998,0.5175,89.816,Take Care,Boys Don't Cry,,,
536,Dinner Time Jazz,0.7468499999999998,0.13349500000000003,-27.238149999999997,0.05156500000000001,0.6576499999999998,0.8590499999999999,0.11894999999999997,0.6558499999999998,120.14454999999998,Day Trip out,Pulp Sensation,Now and Then,Hoping for Your Love,Midnights
537,Dion,0.5380000000000001,0.328,-13.647999999999998,0.054,0.7590000000000001,0.0,0.109,0.622,125.151,Work Song,,,,
538,Dionne Warwick,0.691,0.496,-6.542,0.197,0.399,0.0,0.114,0.504,80.06,Nothing's Impossible (feat. Chance The Rapper),,,,
539,Diplo,0.7374025974025976,0.823584415584415,-5.737649350649349,0.05537662337662339,0.06798668831168833,0.3060296883116884,0.17667402597402596,0.3733298701298703,125.6068441558441,Right 2 Left,Turn Back Time - Bklava Remix,Heartless (feat. Morgan Wallen),Let You Go - LF SYSTEM Remix,Don't Forget My Love
540,Dirty Art Club,0.6813333333333333,0.7123333333333334,-9.270333333333333,0.0656,0.37001890000000004,0.7723333333333334,0.167,0.49933333333333324,106.01066666666667,Pulp,Hang High,,,
541,Dirty Heads,0.6739466666666668,0.6972533333333337,-5.349360000000008,0.09817733333333332,0.07675066666666655,0.0004508671999999999,0.2240440000000002,0.38274666666666646,130.7229066666667,Heavy Water (feat. Common Kings),For What It’s Worth - Acoustic,Listen To Me,Make Me,High Tea (feat. Jordan Miller)
542,Dirty Projectors,0.757,0.415,-3.827,0.0801,0.397,0.000492,0.0741,0.606,78.062,What Is The Time,,,,
543,Disclosure,0.71766028708134,0.7012583732057417,-7.438133971291852,0.09587368421052647,0.08365031578947375,0.17193790842105275,0.14875645933014373,0.6556889952153111,118.70995215311004,Waterfall,Waterfall - TOKiMONSTA Remix,Hotline Bling - Live From Maida Vale,Latch,Moving Mountains
544,Disturbed,0.553,0.9909999999999998,-3.7030000000000003,0.09250000000000001,4.44e-05,0.07289999999999999,0.17900000000000002,0.32399999999999995,114.91900000000001,Land of Confusion,,,,
545,Diversify,0.6478888888888888,0.5737777777777776,-9.107000000000001,0.04018888888888889,0.28651111111111105,0.09000067888888887,0.16166666666666668,0.392711111111111,136.86766666666665,Sharp Knife,The Sky is Falling,Shadows,Best Shot,Over Nothing
546,Dizzy,0.6473333333333333,0.6429999999999999,-8.051,0.07373333333333333,0.2193333333333333,0.00022892,0.2503,0.7216666666666667,95.967,Sunflower - MUNA Remix,"Sunflower, Are You There?",,,
547,Dizzy Gillespie,0.671,0.352,-11.511,0.0556,0.532,0.000141,0.11,0.396,120.235,On The Sunny Side Of The Street,,,,
548,Django Reinhardt,0.765,0.522,-12.037,0.0339,0.931,0.913,0.102,0.84,112.747,I'll See You in My Dreams,,,,
549,Djo,0.558,0.522,-9.161,0.0278,0.112,0.0273,0.0686,0.674,179.982,Roddy,,,,
550,Dmitri Shostakovich,0.22439,0.252166,-16.6793,0.0407,0.8169999999999998,0.7471420000000001,0.12768,0.09711,98.76939999999999,"Symphony No. 5 in D Minor, Op. 47: IV. Allegro non troppo - Allegro","Symphony No. 7 in C Major, Op. 60, ""Leningrad"": IV. Allegro non troppo","Symphony No. 7 in C Major, Op. 60, ""Leningrad"": II. Moderato (poco allegretto)","Symphony No. 7 in C Major, Op. 60, ""Leningrad"": III. Adagio",
551,Doc Dolla,0.724,0.791,-6.028,0.348,0.253,0.0,0.357,0.196,93.142,Blessed,,,,
552,Doc Robinson,0.743,0.471,-7.779,0.0354,0.482,0.0,0.143,0.514,108.061,Slip Away,,,,
553,Doechii,0.756,0.554,-7.166,0.145,0.211,0.0,0.274,0.563,120.028,Persuasive (with SZA),,,,
554,Doja Cat,0.7871627906976743,0.636581395348837,-4.210023255813951,0.1127139534883721,0.32253540465116287,4.1522093023255826e-05,0.18172093023255814,0.7116976744186044,113.14425581395352,Kiss Me More (feat. SZA),Ain't Shit,I Don't Do Drugs (feat. Ariana Grande),Say So,Get Into It (Yuh)
555,Dolly Parton,0.592,0.473,-9.834,0.0354,0.681,0.0,0.0732,0.741,203.989,Islands in the Stream,,,,
556,Dominic Fike,0.6480909090909092,0.7047727272727271,-5.402909090909091,0.05804090909090908,0.3264090909090908,0.004211818181818182,0.4261818181818182,0.5337136363636362,135.7000909090909,Chicken Tenders,Why,Politics & Violence,3 Nights,Wurli
557,Donny Hathaway,0.306,0.22000000000000003,-15.601,0.04070000000000001,0.7419999999999999,0.0005640000000000002,0.11200000000000002,0.19900000000000004,86.81399999999998,I Love You More Than You'll Ever Know,,,,
558,Doom Flamingo,0.551,0.743,-8.94,0.0885,0.11000000000000001,0.00127,0.0841,0.207,97.021,Telepathy,,,,
559,Doom Side of the Moon,0.291,0.7320000000000001,-6.098,0.0408,0.000364,0.545,0.2359999999999999,0.399,135.739,Wish You Were Here,,,,
560,DopeByAccident,0.706,0.748,-6.306,0.0714,0.16,5.12e-06,0.193,0.502,137.978,Sense City,,,,
561,Dora Jar,0.746,0.912,-6.178,0.0504,0.138,0.245,0.115,0.756,90.011,Polly,,,,
562,Dori Valentine,0.654,0.441,-6.673,0.0248,0.528,0.0,0.113,0.383,96.009,INC.,,,,
563,Dot Da Genius,0.789,0.693,-9.263,0.262,0.483,7.79e-05,0.241,0.665,88.01,"Talk About Me (feat. Kid Cudi, Denzel Curry & JID)",,,,
564,Double Exposure,0.6020000000000001,0.7219999999999998,-10.361999999999998,0.09600000000000002,0.0017,0.0,0.289,0.559,123.31300000000005,Baby I Need Your Loving,,,,
565,Down to Mars,0.7270000000000002,0.548,-5.325000000000001,0.034100000000000005,0.7420000000000002,0.00029500000000000007,0.262,0.5,125.884,The Loneliest Number,,,,
566,Doyle Bramhall II,0.4917999999999999,0.6912000000000001,-7.888000000000003,0.06422,0.28099999999999997,0.1112,0.14699999999999994,0.4149999999999999,108.37859999999998,Everything You Need,Going Going Gone,,,
567,Dr. Dog,0.4583333333333333,0.7955000000000001,-4.671583333333332,0.05434999999999998,0.14883333333333337,0.0009331666666666667,0.11297499999999999,0.5763333333333335,163.24783333333326,Where'd All the Time Go?,Nellie,,,
568,Dr. Dre,0.5176785714285717,0.910321428571429,-3.9414642857142845,0.30510714285714297,0.02325000000000001,3.2857142857142844e-05,0.10752142857142856,0.690642857142857,80.72410714285714,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",Still D.R.E.,The Scenic Route (with Rick Ross & Anderson .Paak),,
569,Dr. Lonnie Smith,0.618,0.348,-18.323,0.0457,0.761,0.906,0.0709,0.65,91.407,It's Changed,,,,
